category,split,defect_type,label,sample_id,sample_position,patch_position,top,bottom,left,right,valid_fraction,score
bagel,test,contamination,1,2,47,50,48,80,32,64,0.8779296875,-24.036760330200195
bagel,test,contamination,1,2,47,51,48,80,48,80,1.0,-30.529813766479492
bagel,test,contamination,1,2,47,52,48,80,64,96,1.0,-32.13856506347656
bagel,test,contamination,1,2,47,53,48,80,80,112,1.0,-32.13471221923828
bagel,test,contamination,1,2,47,54,48,80,96,128,1.0,-32.25886154174805
bagel,test,contamination,1,2,47,55,48,80,112,144,1.0,-29.854318618774414
bagel,test,contamination,1,2,47,56,48,80,128,160,1.0,-23.880416870117188
bagel,test,contamination,1,2,47,57,48,80,144,176,0.994140625,-20.579374313354492
bagel,test,contamination,1,2,47,58,48,80,160,192,0.9921875,-23.954708099365234
bagel,test,contamination,1,2,47,59,48,80,176,208,0.998046875,-33.2547492980957
bagel,test,contamination,1,2,47,60,48,80,192,224,1.0,-38.73844528198242
bagel,test,contamination,1,2,47,61,48,80,208,240,0.9541015625,-44.825950622558594
bagel,test,contamination,1,2,47,62,48,80,224,256,0.5849609375,-39.66062545776367
bagel,test,contamination,1,2,47,63,48,80,240,272,0.130859375,-39.81352615356445
bagel,test,contamination,1,2,47,64,64,96,0,32,0.2294921875,-25.466476440429688
bagel,test,contamination,1,2,47,65,64,96,16,48,0.71875,-17.721567153930664
bagel,test,contamination,1,2,47,66,64,96,32,64,0.9892578125,-25.580360412597656
bagel,test,contamination,1,2,47,67,64,96,48,80,0.9990234375,-29.212575912475586
bagel,test,contamination,1,2,47,68,64,96,64,96,0.9990234375,-30.245065689086914
bagel,test,contamination,1,2,47,69,64,96,80,112,1.0,-30.153549194335938
bagel,test,contamination,1,2,47,70,64,96,96,128,1.0,-29.24234962463379
bagel,test,contamination,1,2,47,71,64,96,112,144,0.9990234375,-20.911523818969727
bagel,test,contamination,1,2,47,72,64,96,128,160,0.9951171875,-15.781026840209961
bagel,test,contamination,1,2,47,73,64,96,144,176,0.9951171875,-10.78697395324707
bagel,test,contamination,1,2,47,74,64,96,160,192,0.9990234375,-16.04863166809082
bagel,test,contamination,1,2,47,75,64,96,176,208,1.0,-25.350505828857422
bagel,test,contamination,1,2,47,76,64,96,192,224,1.0,-33.84421920776367
bagel,test,contamination,1,2,47,77,64,96,208,240,1.0,-39.52134323120117
bagel,test,contamination,1,2,47,78,64,96,224,256,0.8564453125,-40.01059341430664
bagel,test,contamination,1,2,47,79,64,96,240,272,0.3662109375,-36.02731704711914
bagel,test,contamination,1,2,47,80,80,112,0,32,0.4033203125,-21.602386474609375
bagel,test,contamination,1,2,47,81,80,112,16,48,0.8759765625,-12.446738243103027
bagel,test,contamination,1,2,47,82,80,112,32,64,0.9951171875,-25.178281784057617
bagel,test,contamination,1,2,47,83,80,112,48,80,0.9990234375,-27.981124877929688
bagel,test,contamination,1,2,47,84,80,112,64,96,0.9990234375,-28.841440200805664
bagel,test,contamination,1,2,47,85,80,112,80,112,1.0,-28.742563247680664
bagel,test,contamination,1,2,47,86,80,112,96,128,0.98046875,-26.072555541992188
bagel,test,contamination,1,2,47,87,80,112,112,144,0.90625,1.2685613632202148
bagel,test,contamination,1,2,47,88,80,112,128,160,0.8193359375,0.6173068881034851
bagel,test,contamination,1,2,47,89,80,112,144,176,0.8935546875,-24.218908309936523
bagel,test,contamination,1,2,47,90,80,112,160,192,1.0,-21.500362396240234
bagel,test,contamination,1,2,47,91,80,112,176,208,0.9990234375,-21.55704116821289
bagel,test,contamination,1,2,47,92,80,112,192,224,0.9990234375,-31.101112365722656
bagel,test,contamination,1,2,47,93,80,112,208,240,1.0,-35.84459686279297
bagel,test,contamination,1,2,47,94,80,112,224,256,0.984375,-42.356101989746094
bagel,test,contamination,1,2,47,95,80,112,240,272,0.5634765625,-33.631622314453125
bagel,test,contamination,1,2,47,96,96,128,0,32,0.5302734375,-16.975061416625977
bagel,test,contamination,1,2,47,97,96,128,16,48,0.943359375,-13.030681610107422
bagel,test,contamination,1,2,47,98,96,128,32,64,0.9951171875,-24.061046600341797
bagel,test,contamination,1,2,47,99,96,128,48,80,1.0,-25.772737503051758
bagel,test,contamination,1,2,47,100,96,128,64,96,1.0,-27.489416122436523
bagel,test,contamination,1,2,47,101,96,128,80,112,1.0,-29.5709285736084
bagel,test,contamination,1,2,47,102,96,128,96,128,0.947265625,0.7657632827758789
bagel,test,contamination,1,2,47,103,96,128,112,144,0.740234375,25.74285125732422
bagel,test,contamination,1,2,47,104,96,128,128,160,0.5146484375,4.143793106079102
bagel,test,contamination,1,2,47,105,96,128,144,176,0.7197265625,-25.07101058959961
bagel,test,contamination,1,2,47,106,96,128,160,192,0.99609375,-20.22106170654297
bagel,test,contamination,1,2,47,107,96,128,176,208,0.9970703125,-23.576019287109375
bagel,test,contamination,1,2,47,108,96,128,192,224,0.9990234375,-31.005020141601562
bagel,test,contamination,1,2,47,109,96,128,208,240,1.0,-33.682682037353516
bagel,test,contamination,1,2,47,110,96,128,224,256,1.0,-39.05069351196289
bagel,test,contamination,1,2,47,111,96,128,240,272,0.677734375,-32.20186996459961
bagel,test,contamination,1,2,47,112,112,144,0,32,0.5751953125,-15.239914894104004
bagel,test,contamination,1,2,47,113,112,144,16,48,0.9580078125,-12.2799072265625
bagel,test,contamination,1,2,47,114,112,144,32,64,0.994140625,-21.854764938354492
bagel,test,contamination,1,2,47,115,112,144,48,80,1.0,-22.20391845703125
bagel,test,contamination,1,2,47,116,112,144,64,96,1.0,-23.38494110107422
bagel,test,contamination,1,2,47,117,112,144,80,112,1.0,-26.568984985351562
bagel,test,contamination,1,2,47,118,112,144,96,128,0.939453125,-11.467763900756836
bagel,test,contamination,1,2,47,119,112,144,112,144,0.650390625,24.172651290893555
bagel,test,contamination,1,2,47,120,112,144,128,160,0.4306640625,2.4698524475097656
bagel,test,contamination,1,2,47,121,112,144,144,176,0.7158203125,-23.4974308013916
bagel,test,contamination,1,2,47,122,112,144,160,192,0.9931640625,-22.494853973388672
bagel,test,contamination,1,2,47,123,112,144,176,208,0.994140625,-26.287891387939453
bagel,test,contamination,1,2,47,124,112,144,192,224,0.9970703125,-28.89229965209961
bagel,test,contamination,1,2,47,125,112,144,208,240,1.0,-32.25933837890625
bagel,test,contamination,1,2,47,126,112,144,224,256,1.0,-35.567630767822266
bagel,test,contamination,1,2,47,127,112,144,240,272,0.7236328125,-29.89400863647461
bagel,test,contamination,1,2,47,128,128,160,0,32,0.5361328125,-15.390299797058105
bagel,test,contamination,1,2,47,129,128,160,16,48,0.9404296875,-10.641191482543945
bagel,test,contamination,1,2,47,130,128,160,32,64,0.9951171875,-19.09096336364746
bagel,test,contamination,1,2,47,131,128,160,48,80,1.0,-17.09432029724121
bagel,test,contamination,1,2,47,132,128,160,64,96,1.0,-16.676815032958984
bagel,test,contamination,1,2,47,133,128,160,80,112,1.0,-18.8665828704834
bagel,test,contamination,1,2,47,134,128,160,96,128,0.97265625,-22.675342559814453
bagel,test,contamination,1,2,47,135,128,160,112,144,0.8056640625,2.876685857772827
bagel,test,contamination,1,2,47,136,128,160,128,160,0.7275390625,-8.779312133789062
bagel,test,contamination,1,2,47,137,128,160,144,176,0.892578125,-27.397001266479492
bagel,test,contamination,1,2,47,138,128,160,160,192,0.9970703125,-29.188709259033203
bagel,test,contamination,1,2,47,139,128,160,176,208,0.99609375,-30.023893356323242
bagel,test,contamination,1,2,47,140,128,160,192,224,0.9970703125,-29.052162170410156
bagel,test,contamination,1,2,47,141,128,160,208,240,1.0,-31.28244972229004
bagel,test,contamination,1,2,47,142,128,160,224,256,1.0,-31.734651565551758
bagel,test,contamination,1,2,47,143,128,160,240,272,0.693359375,-26.149564743041992
bagel,test,contamination,1,2,47,144,144,176,0,32,0.43359375,-17.377605438232422
bagel,test,contamination,1,2,47,145,144,176,16,48,0.8798828125,-8.241328239440918
bagel,test,contamination,1,2,47,146,144,176,32,64,0.986328125,-17.198959350585938
bagel,test,contamination,1,2,47,147,144,176,48,80,1.0,-13.080857276916504
bagel,test,contamination,1,2,47,148,144,176,64,96,1.0,-9.793622970581055
bagel,test,contamination,1,2,47,149,144,176,80,112,1.0,-9.869316101074219
bagel,test,contamination,1,2,47,150,144,176,96,128,1.0,-13.0278959274292
bagel,test,contamination,1,2,47,151,144,176,112,144,0.98828125,-16.45759391784668
bagel,test,contamination,1,2,47,152,144,176,128,160,0.9873046875,-22.96839714050293
bagel,test,contamination,1,2,47,153,144,176,144,176,0.99609375,-27.69121551513672
bagel,test,contamination,1,2,47,154,144,176,160,192,0.9970703125,-27.956100463867188
bagel,test,contamination,1,2,47,155,144,176,176,208,1.0,-28.769588470458984
bagel,test,contamination,1,2,47,156,144,176,192,224,1.0,-28.86035919189453
bagel,test,contamination,1,2,47,157,144,176,208,240,1.0,-28.696897506713867
bagel,test,contamination,1,2,47,158,144,176,224,256,0.9775390625,-26.525615692138672
bagel,test,contamination,1,2,47,159,144,176,240,272,0.56640625,-22.400257110595703
bagel,test,contamination,1,2,47,160,160,192,0,32,0.28125,-20.827068328857422
bagel,test,contamination,1,2,47,161,160,192,16,48,0.736328125,-8.922066688537598
bagel,test,contamination,1,2,47,162,160,192,32,64,0.955078125,-14.733248710632324
bagel,test,contamination,1,2,47,163,160,192,48,80,0.9990234375,-11.438389778137207
bagel,test,contamination,1,2,47,164,160,192,64,96,1.0,-5.193698406219482
bagel,test,contamination,1,2,47,165,160,192,80,112,1.0,-2.119899272918701
bagel,test,contamination,1,2,47,166,160,192,96,128,1.0,-3.777547836303711
bagel,test,contamination,1,2,47,167,160,192,112,144,1.0,-8.69764518737793
bagel,test,contamination,1,2,47,168,160,192,128,160,1.0,-15.451095581054688
bagel,test,contamination,1,2,47,169,160,192,144,176,0.990234375,-18.857351303100586
bagel,test,contamination,1,2,47,170,160,192,160,192,0.990234375,-21.3425235748291
bagel,test,contamination,1,2,47,171,160,192,176,208,1.0,-24.592676162719727
bagel,test,contamination,1,2,47,172,160,192,192,224,1.0,-25.819433212280273
bagel,test,contamination,1,2,47,173,160,192,208,240,1.0,-21.955015182495117
bagel,test,contamination,1,2,47,174,160,192,224,256,0.818359375,-22.417278289794922
bagel,test,contamination,1,2,47,175,160,192,240,272,0.3291015625,-22.349910736083984
bagel,test,contamination,1,2,47,176,176,208,0,32,0.103515625,-23.73050308227539
bagel,test,contamination,1,2,47,177,176,208,16,48,0.46875,-14.256714820861816
bagel,test,contamination,1,2,47,178,176,208,32,64,0.859375,-11.220259666442871
bagel,test,contamination,1,2,47,179,176,208,48,80,0.994140625,-11.358512878417969
bagel,test,contamination,1,2,47,180,176,208,64,96,1.0,-5.513856887817383
bagel,test,contamination,1,2,47,181,176,208,80,112,1.0,-0.2452458143234253
bagel,test,contamination,1,2,47,182,176,208,96,128,1.0,0.9871302247047424
bagel,test,contamination,1,2,47,183,176,208,112,144,1.0,-1.9523264169692993
bagel,test,contamination,1,2,47,184,176,208,128,160,1.0,-7.752749919891357
bagel,test,contamination,1,2,47,185,176,208,144,176,0.9931640625,-11.707633972167969
bagel,test,contamination,1,2,47,186,176,208,160,192,0.9931640625,-16.44881248474121
bagel,test,contamination,1,2,47,187,176,208,176,208,1.0,-20.843830108642578
bagel,test,contamination,1,2,47,188,176,208,192,224,1.0,-19.627939224243164
bagel,test,contamination,1,2,47,189,176,208,208,240,0.8955078125,-18.200363159179688
bagel,test,contamination,1,2,47,190,176,208,224,256,0.486328125,-19.42595100402832
bagel,test,contamination,1,2,47,191,176,208,240,272,0.0908203125,-26.307498931884766
bagel,test,contamination,1,2,47,193,192,224,16,48,0.158203125,-22.319168090820312
bagel,test,contamination,1,2,47,194,192,224,32,64,0.5712890625,-13.39995002746582
bagel,test,contamination,1,2,47,195,192,224,48,80,0.9130859375,-8.464959144592285
bagel,test,contamination,1,2,47,196,192,224,64,96,0.99609375,-7.748465061187744
bagel,test,contamination,1,2,47,197,192,224,80,112,0.9970703125,-4.981417179107666
bagel,test,contamination,1,2,47,198,192,224,96,128,0.9990234375,-1.7837955951690674
bagel,test,contamination,1,2,47,199,192,224,112,144,1.0,-2.118793487548828
bagel,test,contamination,1,2,47,200,192,224,128,160,1.0,-6.262652397155762
bagel,test,contamination,1,2,47,201,192,224,144,176,1.0,-11.72033977508545
bagel,test,contamination,1,2,47,202,192,224,160,192,1.0,-16.33896255493164
bagel,test,contamination,1,2,47,203,192,224,176,208,1.0,-14.219690322875977
bagel,test,contamination,1,2,47,204,192,224,192,224,0.87890625,-13.867116928100586
bagel,test,contamination,1,2,47,205,192,224,208,240,0.525390625,-18.247716903686523
bagel,test,contamination,1,2,47,206,192,224,224,256,0.146484375,-23.239761352539062
bagel,test,contamination,1,2,47,210,208,240,32,64,0.1865234375,-22.035463333129883
bagel,test,contamination,1,2,47,211,208,240,48,80,0.529296875,-13.121429443359375
bagel,test,contamination,1,2,47,212,208,240,64,96,0.775390625,-9.30908203125
bagel,test,contamination,1,2,47,213,208,240,80,112,0.9189453125,-9.290950775146484
bagel,test,contamination,1,2,47,214,208,240,96,128,0.994140625,-6.533290863037109
bagel,test,contamination,1,2,47,215,208,240,112,144,0.9990234375,-6.7582268714904785
bagel,test,contamination,1,2,47,216,208,240,128,160,1.0,-8.09697437286377
bagel,test,contamination,1,2,47,217,208,240,144,176,1.0,-8.19285774230957
bagel,test,contamination,1,2,47,218,208,240,160,192,0.9560546875,-8.736434936523438
bagel,test,contamination,1,2,47,219,208,240,176,208,0.7802734375,-12.59424114227295
bagel,test,contamination,1,2,47,220,208,240,192,224,0.453125,-18.383005142211914
bagel,test,contamination,1,2,47,221,208,240,208,240,0.1298828125,-23.373624801635742
bagel,test,contamination,1,2,47,227,224,256,48,80,0.111328125,-23.314144134521484
bagel,test,contamination,1,2,47,228,224,256,64,96,0.279296875,-20.09050178527832
bagel,test,contamination,1,2,47,229,224,256,80,112,0.4677734375,-19.065574645996094
bagel,test,contamination,1,2,47,230,224,256,96,128,0.6455078125,-13.713147163391113
bagel,test,contamination,1,2,47,231,224,256,112,144,0.7109375,-10.299209594726562
bagel,test,contamination,1,2,47,232,224,256,128,160,0.7158203125,-11.420745849609375
bagel,test,contamination,1,2,47,233,224,256,144,176,0.6650390625,-13.710114479064941
bagel,test,contamination,1,2,47,234,224,256,160,192,0.513671875,-18.197620391845703
bagel,test,contamination,1,2,47,235,224,256,176,208,0.28125,-21.944101333618164
bagel,test,contamination,1,2,47,236,224,256,192,224,0.07421875,-23.900026321411133
bagel,test,contamination,1,3,48,1,0,32,16,48,0.044921875,-40.50878143310547
bagel,test,contamination,1,3,48,2,0,32,32,64,0.271484375,-39.90221405029297
bagel,test,contamination,1,3,48,3,0,32,48,80,0.5341796875,-40.12195587158203
bagel,test,contamination,1,3,48,4,0,32,64,96,0.6279296875,-40.64912796020508
bagel,test,contamination,1,3,48,5,0,32,80,112,0.6552734375,-42.49982833862305
bagel,test,contamination,1,3,48,6,0,32,96,128,0.6728515625,-39.14838790893555
bagel,test,contamination,1,3,48,7,0,32,112,144,0.66015625,-40.15755081176758
bagel,test,contamination,1,3,48,8,0,32,128,160,0.587890625,-41.85263442993164
bagel,test,contamination,1,3,48,9,0,32,144,176,0.421875,-41.79481887817383
bagel,test,contamination,1,3,48,10,0,32,160,192,0.193359375,-42.52944564819336
bagel,test,contamination,1,3,48,11,0,32,176,208,0.037109375,-40.865325927734375
bagel,test,contamination,1,3,48,15,16,48,0,32,0.013671875,-37.56016540527344
bagel,test,contamination,1,3,48,16,16,48,16,48,0.2763671875,-37.47296142578125
bagel,test,contamination,1,3,48,17,16,48,32,64,0.7373046875,-36.14048767089844
bagel,test,contamination,1,3,48,18,16,48,48,80,0.974609375,-38.45640563964844
bagel,test,contamination,1,3,48,19,16,48,64,96,1.0,-43.28044128417969
bagel,test,contamination,1,3,48,20,16,48,80,112,1.0,-44.10663986206055
bagel,test,contamination,1,3,48,21,16,48,96,128,1.0,-37.430320739746094
bagel,test,contamination,1,3,48,22,16,48,112,144,1.0,-40.229122161865234
bagel,test,contamination,1,3,48,23,16,48,128,160,0.994140625,-43.53955841064453
bagel,test,contamination,1,3,48,24,16,48,144,176,0.900390625,-44.20478439331055
bagel,test,contamination,1,3,48,25,16,48,160,192,0.6884765625,-44.889991760253906
bagel,test,contamination,1,3,48,26,16,48,176,208,0.37890625,-43.86060333251953
bagel,test,contamination,1,3,48,27,16,48,192,224,0.0966796875,-41.075897216796875
bagel,test,contamination,1,3,48,30,32,64,0,32,0.140625,-33.011680603027344
bagel,test,contamination,1,3,48,31,32,64,16,48,0.607421875,-31.462209701538086
bagel,test,contamination,1,3,48,32,32,64,32,64,0.966796875,-34.18088912963867
bagel,test,contamination,1,3,48,33,32,64,48,80,1.0,-36.30915069580078
bagel,test,contamination,1,3,48,34,32,64,64,96,1.0,-40.06905746459961
bagel,test,contamination,1,3,48,35,32,64,80,112,0.998046875,-39.295536041259766
bagel,test,contamination,1,3,48,36,32,64,96,128,0.998046875,-29.459550857543945
bagel,test,contamination,1,3,48,37,32,64,112,144,1.0,-32.03002166748047
bagel,test,contamination,1,3,48,38,32,64,128,160,1.0,-37.10568618774414
bagel,test,contamination,1,3,48,39,32,64,144,176,1.0,-40.9132194519043
bagel,test,contamination,1,3,48,40,32,64,160,192,0.9951171875,-44.40089416503906
bagel,test,contamination,1,3,48,41,32,64,176,208,0.8388671875,-44.9273796081543
bagel,test,contamination,1,3,48,42,32,64,192,224,0.421875,-41.73000717163086
bagel,test,contamination,1,3,48,43,32,64,208,240,0.078125,-41.63031005859375
bagel,test,contamination,1,3,48,45,48,80,0,32,0.3515625,-29.853601455688477
bagel,test,contamination,1,3,48,46,48,80,16,48,0.8505859375,-22.44639778137207
bagel,test,contamination,1,3,48,47,48,80,32,64,0.9990234375,-31.439489364624023
bagel,test,contamination,1,3,48,48,48,80,48,80,1.0,-33.322574615478516
bagel,test,contamination,1,3,48,49,48,80,64,96,1.0,-36.41666030883789
bagel,test,contamination,1,3,48,50,48,80,80,112,0.99609375,-37.404361724853516
bagel,test,contamination,1,3,48,51,48,80,96,128,0.99609375,-25.15886116027832
bagel,test,contamination,1,3,48,52,48,80,112,144,1.0,-22.246286392211914
bagel,test,contamination,1,3,48,53,48,80,128,160,1.0,-29.978586196899414
bagel,test,contamination,1,3,48,54,48,80,144,176,1.0,-35.554073333740234
bagel,test,contamination,1,3,48,55,48,80,160,192,1.0,-39.17060852050781
bagel,test,contamination,1,3,48,56,48,80,176,208,0.9970703125,-43.32671356201172
bagel,test,contamination,1,3,48,57,48,80,192,224,0.8017578125,-42.04489517211914
bagel,test,contamination,1,3,48,58,48,80,208,240,0.3173828125,-40.01376724243164
bagel,test,contamination,1,3,48,59,48,80,224,256,0.0126953125,-40.807403564453125
bagel,test,contamination,1,3,48,60,64,96,0,32,0.50390625,-25.33919906616211
bagel,test,contamination,1,3,48,61,64,96,16,48,0.966796875,-21.14548683166504
bagel,test,contamination,1,3,48,62,64,96,32,64,1.0,-29.99999237060547
bagel,test,contamination,1,3,48,63,64,96,48,80,0.9990234375,-32.81110382080078
bagel,test,contamination,1,3,48,64,64,96,64,96,0.9990234375,-40.11760711669922
bagel,test,contamination,1,3,48,65,64,96,80,112,0.998046875,-40.11061096191406
bagel,test,contamination,1,3,48,66,64,96,96,128,0.9052734375,-23.21929931640625
bagel,test,contamination,1,3,48,67,64,96,112,144,0.9072265625,-9.355552673339844
bagel,test,contamination,1,3,48,68,64,96,128,160,1.0,-20.05459976196289
bagel,test,contamination,1,3,48,69,64,96,144,176,1.0,-28.502460479736328
bagel,test,contamination,1,3,48,70,64,96,160,192,1.0,-34.46852111816406
bagel,test,contamination,1,3,48,71,64,96,176,208,1.0,-38.528114318847656
bagel,test,contamination,1,3,48,72,64,96,192,224,0.9765625,-43.25630569458008
bagel,test,contamination,1,3,48,73,64,96,208,240,0.6201171875,-39.08297348022461
bagel,test,contamination,1,3,48,74,64,96,224,256,0.1435546875,-41.32270431518555
bagel,test,contamination,1,3,48,75,80,112,0,32,0.6015625,-20.683555603027344
bagel,test,contamination,1,3,48,76,80,112,16,48,0.990234375,-22.335918426513672
bagel,test,contamination,1,3,48,77,80,112,32,64,0.9990234375,-27.12445640563965
bagel,test,contamination,1,3,48,78,80,112,48,80,0.998046875,-28.386838912963867
bagel,test,contamination,1,3,48,79,80,112,64,96,0.9990234375,-35.70281982421875
bagel,test,contamination,1,3,48,80,80,112,80,112,0.9873046875,-33.3850212097168
bagel,test,contamination,1,3,48,81,80,112,96,128,0.87109375,-25.321163177490234
bagel,test,contamination,1,3,48,82,80,112,112,144,0.8642578125,-2.147914171218872
bagel,test,contamination,1,3,48,83,80,112,128,160,0.978515625,-2.876967191696167
bagel,test,contamination,1,3,48,84,80,112,144,176,0.998046875,-15.259066581726074
bagel,test,contamination,1,3,48,85,80,112,160,192,1.0,-27.367475509643555
bagel,test,contamination,1,3,48,86,80,112,176,208,1.0,-35.05253601074219
bagel,test,contamination,1,3,48,87,80,112,192,224,1.0,-39.533756256103516
bagel,test,contamination,1,3,48,88,80,112,208,240,0.8505859375,-40.75019836425781
bagel,test,contamination,1,3,48,89,80,112,224,256,0.353515625,-38.7632942199707
bagel,test,contamination,1,3,48,90,96,128,0,32,0.640625,-19.872671127319336
bagel,test,contamination,1,3,48,91,96,128,16,48,0.9951171875,-21.11147117614746
bagel,test,contamination,1,3,48,92,96,128,32,64,0.9970703125,-25.304780960083008
bagel,test,contamination,1,3,48,93,96,128,48,80,0.990234375,-24.49885368347168
bagel,test,contamination,1,3,48,94,96,128,64,96,0.9912109375,-29.149709701538086
bagel,test,contamination,1,3,48,95,96,128,80,112,0.9677734375,-32.34186935424805
bagel,test,contamination,1,3,48,96,96,128,96,128,0.8056640625,-30.808212280273438
bagel,test,contamination,1,3,48,97,96,128,112,144,0.80078125,-19.879331588745117
bagel,test,contamination,1,3,48,98,96,128,128,160,0.9482421875,-7.668884754180908
bagel,test,contamination,1,3,48,99,96,128,144,176,0.955078125,1.431449055671692
bagel,test,contamination,1,3,48,100,96,128,160,192,0.9697265625,-22.0781192779541
bagel,test,contamination,1,3,48,101,96,128,176,208,0.986328125,-31.10554313659668
bagel,test,contamination,1,3,48,102,96,128,192,224,0.9814453125,-35.42278289794922
bagel,test,contamination,1,3,48,103,96,128,208,240,0.96484375,-44.35751724243164
bagel,test,contamination,1,3,48,104,96,128,224,256,0.5322265625,-35.690250396728516
bagel,test,contamination,1,3,48,105,112,144,0,32,0.6142578125,-21.154251098632812
bagel,test,contamination,1,3,48,106,112,144,16,48,0.9951171875,-19.043832778930664
bagel,test,contamination,1,3,48,107,112,144,32,64,0.998046875,-24.38739585876465
bagel,test,contamination,1,3,48,108,112,144,48,80,0.9912109375,-22.495004653930664
bagel,test,contamination,1,3,48,109,112,144,64,96,0.9912109375,-23.62799072265625
bagel,test,contamination,1,3,48,110,112,144,80,112,0.98046875,-26.9857177734375
bagel,test,contamination,1,3,48,111,112,144,96,128,0.798828125,-29.413864135742188
bagel,test,contamination,1,3,48,112,112,144,112,144,0.6728515625,-20.688169479370117
bagel,test,contamination,1,3,48,113,112,144,128,160,0.693359375,-22.778793334960938
bagel,test,contamination,1,3,48,114,112,144,144,176,0.7958984375,-4.1756591796875
bagel,test,contamination,1,3,48,115,112,144,160,192,0.95703125,-26.993915557861328
bagel,test,contamination,1,3,48,116,112,144,176,208,0.986328125,-29.993379592895508
bagel,test,contamination,1,3,48,117,112,144,192,224,0.9814453125,-28.517831802368164
bagel,test,contamination,1,3,48,118,112,144,208,240,0.9951171875,-37.648681640625
bagel,test,contamination,1,3,48,119,112,144,224,256,0.66796875,-34.03355026245117
bagel,test,contamination,1,3,48,120,128,160,0,32,0.5751953125,-20.855125427246094
bagel,test,contamination,1,3,48,121,128,160,16,48,0.990234375,-16.563457489013672
bagel,test,contamination,1,3,48,122,128,160,32,64,1.0,-20.425067901611328
bagel,test,contamination,1,3,48,123,128,160,48,80,1.0,-19.933286666870117
bagel,test,contamination,1,3,48,124,128,160,64,96,1.0,-19.410907745361328
bagel,test,contamination,1,3,48,125,128,160,80,112,0.9990234375,-21.637678146362305
bagel,test,contamination,1,3,48,126,128,160,96,128,0.9560546875,-26.00608253479004
bagel,test,contamination,1,3,48,127,128,160,112,144,0.7978515625,-21.372203826904297
bagel,test,contamination,1,3,48,128,128,160,128,160,0.5830078125,-28.93612289428711
bagel,test,contamination,1,3,48,129,128,160,144,176,0.7294921875,-23.309232711791992
bagel,test,contamination,1,3,48,130,128,160,160,192,0.9873046875,-31.210535049438477
bagel,test,contamination,1,3,48,131,128,160,176,208,1.0,-33.6610221862793
bagel,test,contamination,1,3,48,132,128,160,192,224,1.0,-32.958839416503906
bagel,test,contamination,1,3,48,133,128,160,208,240,1.0,-36.89680099487305
bagel,test,contamination,1,3,48,134,128,160,224,256,0.7041015625,-30.48426055908203
bagel,test,contamination,1,3,48,135,144,176,0,32,0.482421875,-20.991025924682617
bagel,test,contamination,1,3,48,136,144,176,16,48,0.943359375,-14.736125946044922
bagel,test,contamination,1,3,48,137,144,176,32,64,1.0,-17.51734733581543
bagel,test,contamination,1,3,48,138,144,176,48,80,1.0,-16.904701232910156
bagel,test,contamination,1,3,48,139,144,176,64,96,1.0,-15.679078102111816
bagel,test,contamination,1,3,48,140,144,176,80,112,0.9990234375,-17.15943717956543
bagel,test,contamination,1,3,48,141,144,176,96,128,0.9990234375,-22.04174041748047
bagel,test,contamination,1,3,48,142,144,176,112,144,0.96875,-27.295610427856445
bagel,test,contamination,1,3,48,143,144,176,128,160,0.859375,-26.403564453125
bagel,test,contamination,1,3,48,144,144,176,144,176,0.890625,-27.002004623413086
bagel,test,contamination,1,3,48,145,144,176,160,192,1.0,-30.521814346313477
bagel,test,contamination,1,3,48,146,144,176,176,208,1.0,-31.75532341003418
bagel,test,contamination,1,3,48,147,144,176,192,224,1.0,-32.41763687133789
bagel,test,contamination,1,3,48,148,144,176,208,240,1.0,-32.184261322021484
bagel,test,contamination,1,3,48,149,144,176,224,256,0.6416015625,-25.995176315307617
bagel,test,contamination,1,3,48,150,160,192,0,32,0.3251953125,-21.762983322143555
bagel,test,contamination,1,3,48,151,160,192,16,48,0.822265625,-14.521323204040527
bagel,test,contamination,1,3,48,152,160,192,32,64,0.9990234375,-14.094080924987793
bagel,test,contamination,1,3,48,153,160,192,48,80,1.0,-12.683478355407715
bagel,test,contamination,1,3,48,154,160,192,64,96,1.0,-10.226045608520508
bagel,test,contamination,1,3,48,155,160,192,80,112,1.0,-11.658002853393555
bagel,test,contamination,1,3,48,156,160,192,96,128,1.0,-16.716739654541016
bagel,test,contamination,1,3,48,157,160,192,112,144,1.0,-21.246322631835938
bagel,test,contamination,1,3,48,158,160,192,128,160,1.0,-22.426464080810547
bagel,test,contamination,1,3,48,159,160,192,144,176,1.0,-24.758228302001953
bagel,test,contamination,1,3,48,160,160,192,160,192,1.0,-27.36318588256836
bagel,test,contamination,1,3,48,161,160,192,176,208,1.0,-29.219345092773438
bagel,test,contamination,1,3,48,162,160,192,192,224,1.0,-30.515533447265625
bagel,test,contamination,1,3,48,163,160,192,208,240,0.9755859375,-29.142316818237305
bagel,test,contamination,1,3,48,164,160,192,224,256,0.521484375,-22.80121612548828
bagel,test,contamination,1,3,48,165,176,208,0,32,0.140625,-23.607152938842773
bagel,test,contamination,1,3,48,166,176,208,16,48,0.5986328125,-16.45284080505371
bagel,test,contamination,1,3,48,167,176,208,32,64,0.9560546875,-10.6006498336792
bagel,test,contamination,1,3,48,168,176,208,48,80,0.998046875,-9.265291213989258
bagel,test,contamination,1,3,48,169,176,208,64,96,1.0,-4.370590686798096
bagel,test,contamination,1,3,48,170,176,208,80,112,0.99609375,-3.5937206745147705
